reg,cl_age90,jour,hosp,rea,rad,dc
32,79,06/05/2020,470,70,795,330
32,89,06/05/2020,701,19,680,583
32,90,06/05/2020,292,0,277,293
44,0,06/05/2020,3503,404,8720,3037
44,9,06/05/2020,16,2,169,0
44,19,06/05/2020,8,2,61,0
44,29,06/05/2020,22,4,267,2
44,39,06/05/2020,53,6,448,14
44,49,06/05/2020,102,23,717,31
44,59,06/05/2020,291,62,1334,77
44,69,06/05/2020,620,156,1748,316
44,79,06/05/2020,812,123,1762,766
44,89,06/05/2020,1008,17,1625,1237
44,90,06/05/2020,539,4,530,584
52,0,06/05/2020,602,64,1360,368
52,9,06/05/2020,0,0,4,0
52,19,06/05/2020,1,0,6,0
52,29,06/05/2020,2,2,50,0
52,39,06/05/2020,8,1,89,0
52,49,06/05/2020,15,4,145,4
52,59,06/05/2020,29,14,200,12
52,69,06/05/2020,87,22,255,36
52,79,06/05/2020,122,19,261,67
52,89,06/05/2020,214,2,260,153
52,90,06/05/2020,124,0,90,96
53,0,06/05/2020,352,40,897,223
53,9,06/05/2020,0,0,11,0
53,19,06/05/2020,1,0,6,0
53,29,06/05/2020,2,0,29,0
53,39,06/05/2020,2,0,66,0
53,49,06/05/2020,10,1,100,1
53,59,06/05/2020,31,7,137,5
53,69,06/05/2020,44,13,154,27
53,79,06/05/2020,94,19,193,47
53,89,06/05/2020,109,0,140,83
53,90,06/05/2020,57,0,58,60
75,0,06/05/2020,535,92,1562,342
75,9,06/05/2020,1,0,11,0
75,19,06/05/2020,2,0,10,0
75,29,06/05/2020,5,1,58,1
75,39,06/05/2020,3,1,100,2
75,49,06/05/2020,9,3,143,2
75,59,06/05/2020,41,16,273,12
75,69,06/05/2020,85,29,319,30
75,79,06/05/2020,121,33,254,78
75,89,06/05/2020,169,8,259,132
75,90,06/05/2020,96,1,126,85
76,0,06/05/2020,499,112,2257,441
76,9,06/05/2020,1,0,18,0
76,19,06/05/2020,1,0,16,0
76,29,06/05/2020,4,0,86,1
76,39,06/05/2020,4,2,141,1
76,49,06/05/2020,9,5,246,3
76,59,06/05/2020,48,13,372,15
76,69,06/05/2020,74,41,415,49
76,79,06/05/2020,123,40,453,86
76,89,06/05/2020,150,11,343,178
76,90,06/05/2020,85,0,166,108
84,0,06/05/2020,2299,296,5460,1437
84,9,06/05/2020,3,1,37,0
84,19,06/05/2020,9,4,39,0
84,29,06/05/2020,18,2,197,0
84,39,06/05/2020,30,2,314,4
84,49,06/05/2020,51,8,466,10
84,59,06/05/2020,159,32,812,39
84,69,06/05/2020,329,103,950,100
84,79,06/05/2020,547,117,1049,289
84,89,06/05/2020,716,20,1055,606
84,90,06/05/2020,423,2,466,370
93,0,06/05/2020,1359,195,4127,756
93,9,06/05/2020,2,0,24,0
93,19,06/05/2020,3,0,43,0
93,29,06/05/2020,15,2,273,1
93,39,06/05/2020,20,4,356,1
93,49,06/05/2020,44,12,472,4
93,59,06/05/2020,93,27,735,28
93,69,06/05/2020,186,51,754,58
93,79,06/05/2020,324,63,637,161
93,89,06/05/2020,431,29,528,318
93,90,06/05/2020,237,6,284,182
94,0,06/05/2020,54,6,195,52
94,9,06/05/2020,0,0,6,0
94,19,06/05/2020,0,0,1,0
94,29,06/05/2020,0,0,14,0
94,39,06/05/2020,0,0,16,0
94,49,06/05/2020,1,0,22,1
94,59,06/05/2020,5,1,31,1
94,69,06/05/2020,9,3,30,2
94,79,06/05/2020,18,2,33,13
94,89,06/05/2020,13,0,30,24
94,90,06/05/2020,8,0,12,11
1,0,07/05/2020,15,5,72,18
1,9,07/05/2020,0,0,0,0
1,19,07/05/2020,0,0,2,0
1,29,07/05/2020,0,0,1,0
1,39,07/05/2020,1,0,3,0
1,49,07/05/2020,0,0,5,0
1,59,07/05/2020,1,0,18,3
1,69,07/05/2020,4,2,18,3
1,79,07/05/2020,4,2,12,7
1,89,07/05/2020,5,1,12,4
1,90,07/05/2020,0,0,0,1
2,0,07/05/2020,19,7,78,14
2,9,07/05/2020,0,0,0,0
2,19,07/05/2020,0,0,0,0
2,29,07/05/2020,0,0,3,0
2,39,07/05/2020,0,0,4,0
2,49,07/05/2020,1,1,12,0
2,59,07/05/2020,9,5,17,1
2,69,07/05/2020,4,1,19,2
2,79,07/05/2020,4,0,16,4
2,89,07/05/2020,1,0,6,5
2,90,07/05/2020,0,0,1,2
3,0,07/05/2020,8,0,36,1
3,9,07/05/2020,0,0,0,0
3,19,07/05/2020,1,0,2,0
3,29,07/05/2020,2,0,4,0
3,39,07/05/2020,1,0,7,0
3,49,07/05/2020,4,0,10,0
3,59,07/05/2020,0,0,2,0
3,69,07/05/2020,0,0,4,0
3,79,07/05/2020,0,0,3,1
3,89,07/05/2020,0,0,2,0
3,90,07/05/2020,0,0,0,0
4,0,07/05/2020,8,3,111,0
4,9,07/05/2020,0,0,1,0
4,19,07/05/2020,0,0,4,0
4,29,07/05/2020,0,0,18,0
4,39,07/05/2020,0,0,13,0
4,49,07/05/2020,2,1,11,0
4,59,07/05/2020,2,0,19,0
4,69,07/05/2020,2,2,22,0
4,79,07/05/2020,1,0,16,0
4,89,07/05/2020,1,0,7,0
4,90,07/05/2020,0,0,0,0
6,0,07/05/2020,52,8,115,12
6,9,07/05/2020,1,1,2,0
6,19,07/05/2020,2,0,4,0
6,29,07/05/2020,9,0,18,0
6,39,07/05/2020,2,0,16,0
6,49,07/05/2020,7,1,24,3
6,59,07/05/2020,11,1,21,3
6,69,07/05/2020,11,4,19,2
6,79,07/05/2020,5,0,4,2
6,89,07/05/2020,3,0,7,2
6,90,07/05/2020,0,0,0,0
11,0,07/05/2020,9564,1254,19909,6390
11,9,07/05/2020,42,12,218,2
11,19,07/05/2020,31,13,125,3
11,29,07/05/2020,116,20,663,11
11,39,07/05/2020,267,48,1566,40
11,49,07/05/2020,522,125,2454,116
11,59,07/05/2020,1120,314,3692,439
11,69,07/05/2020,1627,366,3929,920
11,79,07/05/2020,2018,288,3280,1493
11,89,07/05/2020,2294,39,2678,2066
11,90,07/05/2020,1443,17,1103,1247
24,0,07/05/2020,901,88,1392,434
24,9,07/05/2020,0,0,25,0
24,19,07/05/2020,0,0,15,0
24,29,07/05/2020,4,1,37,1
24,39,07/05/2020,10,3,71,2
24,49,07/05/2020,13,4,142,3
24,59,07/05/2020,51,11,192,11
24,69,07/05/2020,141,26,247,31
24,79,07/05/2020,185,36,265,72
24,89,07/05/2020,291,7,275,175
24,90,07/05/2020,199,0,117,137
27,0,07/05/2020,1049,112,2702,906
27,9,07/05/2020,1,0,18,0
27,19,07/05/2020,3,0,21,0
27,29,07/05/2020,2,0,78,0
27,39,07/05/2020,7,0,140,2
27,49,07/05/2020,15,2,244,5
27,59,07/05/2020,70,17,359,19
27,69,07/05/2020,153,33,465,76
27,79,07/05/2020,245,47,550,186
27,89,07/05/2020,350,12,602,411
27,90,07/05/2020,202,1,221,205
28,0,07/05/2020,553,60,1169,367
28,9,07/05/2020,0,0,3,0
28,19,07/05/2020,1,0,5,0
28,29,07/05/2020,2,0,42,0
28,39,07/05/2020,6,0,85,2
28,49,07/05/2020,12,3,127,10
28,59,07/05/2020,41,14,199,14
28,69,07/05/2020,87,17,232,54
28,79,07/05/2020,122,18,224,80
28,89,07/05/2020,171,8,187,142
28,90,07/05/2020,111,0,59,65
32,0,07/05/2020,2024,242,4562,1496
32,9,07/05/2020,1,1,44,0
32,19,07/05/2020,4,0,27,0
32,29,07/05/2020,10,2,185,1
32,39,07/05/2020,31,3,350,3
32,49,07/05/2020,67,19,540,10
32,59,07/05/2020,174,45,777,57
32,69,07/05/2020,321,93,802,201
32,79,07/05/2020,455,61,813,331
32,89,07/05/2020,670,18,718,591
32,90,07/05/2020,283,0,289,296
44,0,07/05/2020,3434,379,8726,3060
44,9,07/05/2020,16,2,121,0
44,19,07/05/2020,8,2,58,0
44,29,07/05/2020,21,2,258,2
44,39,07/05/2020,53,7,448,14
44,49,07/05/2020,97,24,714,31
44,59,07/05/2020,274,61,1338,78
44,69,07/05/2020,594,144,1758,318
44,79,07/05/2020,799,114,1780,772
44,89,07/05/2020,1005,15,1643,1247
44,90,07/05/2020,538,3,548,588
52,0,07/05/2020,591,58,1373,372
52,9,07/05/2020,0,0,4,0
52,19,07/05/2020,1,0,6,0
52,29,07/05/2020,2,2,50,0
52,39,07/05/2020,8,2,89,0
52,49,07/05/2020,13,3,149,4
52,59,07/05/2020,26,12,202,12
52,69,07/05/2020,84,20,256,38
52,79,07/05/2020,122,17,263,68
52,89,07/05/2020,211,2,264,153
52,90,07/05/2020,124,0,90,97
53,0,07/05/2020,339,41,914,224
53,9,07/05/2020,0,0,11,0
53,19,07/05/2020,1,0,6,0
53,29,07/05/2020,1,0,30,0
53,39,07/05/2020,2,0,66,0
53,49,07/05/2020,12,1,100,1
53,59,07/05/2020,30,7,138,5
53,69,07/05/2020,42,11,156,27
53,79,07/05/2020,92,21,196,47
53,89,07/05/2020,104,1,146,83
53,90,07/05/2020,53,0,62,61
75,0,07/05/2020,521,85,1589,347
75,9,07/05/2020,1,0,11,0
75,19,07/05/2020,4,1,10,0
75,29,07/05/2020,4,0,58,2
75,39,07/05/2020,4,1,100,2
75,49,07/05/2020,8,3,145,2
75,59,07/05/2020,35,15,280,12
75,69,07/05/2020,80,25,325,30
75,79,07/05/2020,119,31,258,78
75,89,07/05/2020,163,8,266,136
75,90,07/05/2020,100,1,127,85
76,0,07/05/2020,466,103,2290,448
76,9,07/05/2020,0,0,18,0
76,19,07/05/2020,1,0,16,0
76,29,07/05/2020,4,0,86,1
76,39,07/05/2020,5,1,141,1
76,49,07/05/2020,12,5,246,3
76,59,07/05/2020,47,12,373,15
76,69,07/05/2020,70,38,418,50
76,79,07/05/2020,114,37,463,88
76,89,07/05/2020,133,10,356,180
76,90,07/05/2020,80,0,172,110
84,0,07/05/2020,2206,276,5596,1462
84,9,07/05/2020,3,1,37,0
84,19,07/05/2020,8,4,40,0
84,29,07/05/2020,17,1,200,0
84,39,07/05/2020,25,0,322,4
84,49,07/05/2020,50,7,472,10
84,59,07/05/2020,151,34,825,41
84,69,07/05/2020,317,91,965,104
84,79,07/05/2020,540,112,1064,293
84,89,07/05/2020,680,20,1101,615
84,90,07/05/2020,402,2,495,374
93,0,07/05/2020,1337,184,4187,764
93,9,07/05/2020,2,0,23,0
93,19,07/05/2020,3,0,43,0
93,29,07/05/2020,11,2,277,1
93,39,07/05/2020,21,4,356,1
93,49,07/05/2020,42,11,476,4
93,59,07/05/2020,93,26,737,28
93,69,07/05/2020,177,43,762,59
93,79,07/05/2020,319,61,650,163
93,89,07/05/2020,426,31,550,322
93,90,07/05/2020,238,5,291,183
94,0,07/05/2020,52,6,197,52
94,9,07/05/2020,0,0,6,0
94,19,07/05/2020,0,0,1,0
94,29,07/05/2020,0,0,14,0
94,39,07/05/2020,0,0,16,0
94,49,07/05/2020,1,0,22,1
94,59,07/05/2020,4,1,32,1
94,69,07/05/2020,9,3,30,2
94,79,07/05/2020,18,2,33,13
94,89,07/05/2020,12,0,31,24
94,90,07/05/2020,8,0,12,11
1,0,08/05/2020,14,4,72,19
1,9,08/05/2020,0,0,0,0
1,19,08/05/2020,0,0,2,0
1,29,08/05/2020,0,0,1,0
1,39,08/05/2020,1,0,3,0
1,49,08/05/2020,0,0,5,0
1,59,08/05/2020,1,0,18,3
1,69,08/05/2020,4,2,18,3
1,79,08/05/2020,3,1,12,8
1,89,08/05/2020,5,1,12,4
1,90,08/05/2020,0,0,0,1
2,0,08/05/2020,19,7,78,14
2,9,08/05/2020,0,0,0,0
2,19,08/05/2020,0,0,0,0
2,29,08/05/2020,0,0,3,0
2,39,08/05/2020,0,0,4,0
2,49,08/05/2020,1,1,12,0
2,59,08/05/2020,9,5,17,1
2,69,08/05/2020,4,1,19,2
2,79,08/05/2020,4,0,16,4
2,89,08/05/2020,1,0,6,5
2,90,08/05/2020,0,0,1,2
3,0,08/05/2020,6,0,38,1
3,9,08/05/2020,0,0,0,0
3,19,08/05/2020,1,0,2,0
3,29,08/05/2020,2,0,4,0
3,39,08/05/2020,1,0,7,0
3,49,08/05/2020,2,0,12,0
3,59,08/05/2020,0,0,2,0
3,69,08/05/2020,0,0,4,0
3,79,08/05/2020,0,0,3,1
3,89,08/05/2020,0,0,2,0
3,90,08/05/2020,0,0,0,0
4,0,08/05/2020,9,4,111,0
4,9,08/05/2020,0,0,1,0
4,19,08/05/2020,0,0,4,0
4,29,08/05/2020,0,0,18,0
4,39,08/05/2020,0,0,13,0
4,49,08/05/2020,2,1,11,0
4,59,08/05/2020,3,1,19,0
4,69,08/05/2020,2,2,22,0
4,79,08/05/2020,1,0,16,0
4,89,08/05/2020,1,0,7,0
4,90,08/05/2020,0,0,0,0
6,0,08/05/2020,55,10,118,12
6,9,08/05/2020,1,1,2,0
6,19,08/05/2020,3,1,4,0
6,29,08/05/2020,9,0,19,0
6,39,08/05/2020,2,0,16,0
6,49,08/05/2020,7,1,24,3
6,59,08/05/2020,14,2,21,3
6,69,08/05/2020,11,4,19,2
6,79,08/05/2020,4,0,5,2
6,89,08/05/2020,3,0,8,2
6,90,08/05/2020,0,0,0,0
11,0,08/05/2020,9429,1218,20135,6421
11,9,08/05/2020,44,12,219,2
11,19,08/05/2020,33,12,125,3
11,29,08/05/2020,116,19,666,11
11,39,08/05/2020,270,46,1571,41
11,49,08/05/2020,515,123,2469,117
11,59,08/05/2020,1089,301,3726,444
11,69,08/05/2020,1597,357,3969,924
11,79,08/05/2020,1984,283,3325,1501
11,89,08/05/2020,2267,39,2727,2074
11,90,08/05/2020,1429,14,1137,1251
24,0,08/05/2020,869,79,1428,439
24,9,08/05/2020,0,0,26,0
24,19,08/05/2020,0,0,15,0
24,29,08/05/2020,3,1,38,1
24,39,08/05/2020,10,3,71,2
24,49,08/05/2020,9,4,146,3
24,59,08/05/2020,50,10,194,11
24,69,08/05/2020,131,24,256,33
24,79,08/05/2020,180,33,270,73
24,89,08/05/2020,285,4,283,176
24,90,08/05/2020,194,0,123,138
27,0,08/05/2020,1011,115,2764,914
27,9,08/05/2020,1,0,18,0
27,19,08/05/2020,1,0,24,0
27,29,08/05/2020,3,1,77,0
27,39,08/05/2020,6,0,141,2
27,49,08/05/2020,16,2,246,5
27,59,08/05/2020,69,16,362,19
27,69,08/05/2020,150,35,475,77
27,79,08/05/2020,235,48,567,186
27,89,08/05/2020,339,12,619,413
27,90,08/05/2020,190,1,231,210
28,0,08/05/2020,526,59,1202,370
28,9,08/05/2020,0,0,3,0
28,19,08/05/2020,0,0,6,0
28,29,08/05/2020,2,0,42,0
28,39,08/05/2020,5,0,86,2
28,49,08/05/2020,11,3,128,10
28,59,08/05/2020,38,12,204,14
28,69,08/05/2020,87,18,235,54
28,79,08/05/2020,114,18,233,80
28,89,08/05/2020,165,8,194,143
28,90,08/05/2020,104,0,65,67
32,0,08/05/2020,1996,223,4627,1507
32,9,08/05/2020,1,1,44,0
32,19,08/05/2020,4,0,27,0
32,29,08/05/2020,11,2,185,1
32,39,08/05/2020,34,2,349,3
32,49,08/05/2020,65,18,544,10
32,59,08/05/2020,169,40,786,58
32,69,08/05/2020,315,87,808,201
32,79,08/05/2020,447,59,826,334
32,89,08/05/2020,662,14,742,595
32,90,08/05/2020,282,0,297,298
44,0,08/05/2020,3378,365,8828,3090
44,9,08/05/2020,14,2,123,0
44,19,08/05/2020,8,1,60,0
44,29,08/05/2020,18,2,261,2
44,39,08/05/2020,51,6,452,14
44,49,08/05/2020,99,22,719,30
44,59,08/05/2020,270,61,1346,78
44,69,08/05/2020,584,138,1771,324
44,79,08/05/2020,780,112,1798,782
44,89,08/05/2020,987,15,1670,1257
44,90,08/05/2020,533,2,566,592
52,0,08/05/2020,580,56,1392,377
52,9,08/05/2020,0,0,4,0
52,19,08/05/2020,1,0,6,0
52,29,08/05/2020,2,2,50,0
52,39,08/05/2020,8,2,89,0
52,49,08/05/2020,12,4,151,4
52,59,08/05/2020,26,12,203,12
52,69,08/05/2020,83,18,258,39
52,79,08/05/2020,117,17,268,69
52,89,08/05/2020,209,1,269,156
52,90,08/05/2020,122,0,94,97
53,0,08/05/2020,329,41,931,225
53,9,08/05/2020,0,0,11,0
53,19,08/05/2020,1,0,6,0
53,29,08/05/2020,0,0,31,0
53,39,08/05/2020,4,0,67,0
53,49,08/05/2020,11,3,100,1
53,59,08/05/2020,29,7,139,5
53,69,08/05/2020,41,11,157,27
53,79,08/05/2020,90,19,199,47
53,89,08/05/2020,101,1,151,84
53,90,08/05/2020,50,0,67,61
75,0,08/05/2020,499,84,1618,348
75,9,08/05/2020,3,0,11,0
75,19,08/05/2020,5,1,10,0
75,29,08/05/2020,4,0,58,2
75,39,08/05/2020,3,1,101,2
75,49,08/05/2020,8,3,146,2
75,59,08/05/2020,34,15,281,12
75,69,08/05/2020,76,24,329,30
75,79,08/05/2020,114,31,264,78
75,89,08/05/2020,152,8,277,136
75,90,08/05/2020,97,1,132,86
76,0,08/05/2020,440,107,2329,450
76,9,08/05/2020,0,0,18,0
76,19,08/05/2020,1,0,16,0
76,29,08/05/2020,3,0,87,1
76,39,08/05/2020,4,1,142,1
76,49,08/05/2020,14,6,248,3
76,59,08/05/2020,41,12,382,15
76,69,08/05/2020,73,39,418,50
76,79,08/05/2020,112,38,468,89
76,89,08/05/2020,123,11,367,180
76,90,08/05/2020,69,0,182,111
84,0,08/05/2020,2128,262,5680,1469
84,9,08/05/2020,2,0,38,0
84,19,08/05/2020,6,2,42,0
84,29,08/05/2020,14,1,204,0
84,39,08/05/2020,25,0,323,4
84,49,08/05/2020,48,7,477,10
84,59,08/05/2020,142,33,832,43
84,69,08/05/2020,304,86,974,107
84,79,08/05/2020,530,107,1082,293
84,89,08/05/2020,656,20,1124,617
84,90,08/05/2020,384,2,509,375
93,0,08/05/2020,1319,180,4223,770
93,9,08/05/2020,2,0,23,0
93,19,08/05/2020,3,0,43,0
93,29,08/05/2020,11,2,278,1
93,39,08/05/2020,22,3,356,1
93,49,08/05/2020,39,10,478,4
93,59,08/05/2020,90,24,741,28
93,69,08/05/2020,183,44,765,59
93,79,08/05/2020,308,62,663,163
93,89,08/05/2020,420,29,556,326
93,90,08/05/2020,236,5,298,185
94,0,08/05/2020,50,6,199,52
94,9,08/05/2020,0,0,6,0
94,19,08/05/2020,0,0,1,0
94,29,08/05/2020,0,0,14,0
94,39,08/05/2020,0,0,16,0
94,49,08/05/2020,1,0,22,1
94,59,08/05/2020,3,1,33,1
94,69,08/05/2020,9,3,30,2
94,79,08/05/2020,18,2,33,13
94,89,08/05/2020,11,0,32,24
94,90,08/05/2020,8,0,12,11
1,0,09/05/2020,14,4,72,19
1,9,09/05/2020,0,0,0,0
1,19,09/05/2020,0,0,2,0
1,29,09/05/2020,0,0,1,0
1,39,09/05/2020,1,0,3,0
1,49,09/05/2020,0,0,5,0
1,59,09/05/2020,1,0,18,3
1,69,09/05/2020,4,2,18,3
1,79,09/05/2020,3,1,12,8
1,89,09/05/2020,5,1,12,4
1,90,09/05/2020,0,0,0,1
2,0,09/05/2020,18,5,79,14
2,9,09/05/2020,0,0,0,0
2,19,09/05/2020,0,0,0,0
2,29,09/05/2020,0,0,3,0
2,39,09/05/2020,0,0,4,0
2,49,09/05/2020,1,1,12,0
2,59,09/05/2020,8,3,18,1
2,69,09/05/2020,4,1,19,2
2,79,09/05/2020,4,0,16,4
2,89,09/05/2020,1,0,6,5
2,90,09/05/2020,0,0,1,2
3,0,09/05/2020,6,0,38,1
3,9,09/05/2020,0,0,0,0
3,19,09/05/2020,1,0,2,0
3,29,09/05/2020,2,0,4,0
3,39,09/05/2020,1,0,7,0
3,49,09/05/2020,2,0,12,0
3,59,09/05/2020,0,0,2,0
3,69,09/05/2020,0,0,4,0
3,79,09/05/2020,0,0,3,1
3,89,09/05/2020,0,0,2,0
3,90,09/05/2020,0,0,0,0
4,0,09/05/2020,10,5,111,0
4,9,09/05/2020,0,0,1,0
4,19,09/05/2020,0,0,4,0
4,29,09/05/2020,0,0,18,0
4,39,09/05/2020,0,0,13,0
4,49,09/05/2020,3,2,11,0
4,59,09/05/2020,3,1,19,0
4,69,09/05/2020,2,2,22,0
4,79,09/05/2020,1,0,16,0
4,89,09/05/2020,1,0,7,0
4,90,09/05/2020,0,0,0,0
6,0,09/05/2020,56,9,123,12
6,9,09/05/2020,1,1,2,0
6,19,09/05/2020,3,1,4,0
6,29,09/05/2020,9,0,21,0
6,39,09/05/2020,2,0,16,0
6,49,09/05/2020,8,1,24,3
6,59,09/05/2020,14,1,22,3
6,69,09/05/2020,10,4,20,2
6,79,09/05/2020,3,0,6,2
6,89,09/05/2020,5,0,8,2
6,90,09/05/2020,0,0,0,0
11,0,09/05/2020,9398,1182,20229,6451
11,9,09/05/2020,42,11,222,2
11,19,09/05/2020,33,13,126,3
11,29,09/05/2020,118,18,667,11
11,39,09/05/2020,268,44,1574,42
11,49,09/05/2020,514,113,2477,118
11,59,09/05/2020,1083,293,3740,446
11,69,09/05/2020,1579,344,3986,933
11,79,09/05/2020,1983,283,3343,1507
11,89,09/05/2020,2267,37,2748,2082
11,90,09/05/2020,1426,14,1145,1255
24,0,09/05/2020,870,78,1433,441
24,9,09/05/2020,0,0,26,0
24,19,09/05/2020,0,0,15,0
24,29,09/05/2020,3,1,38,1
24,39,09/05/2020,10,3,71,2
24,49,09/05/2020,9,4,146,3
24,59,09/05/2020,48,10,196,11
24,69,09/05/2020,132,23,256,33
24,79,09/05/2020,180,33,269,73
24,89,09/05/2020,286,4,285,178
24,90,09/05/2020,195,0,125,138
27,0,09/05/2020,1002,111,2783,921
27,9,09/05/2020,1,0,18,0
27,19,09/05/2020,1,0,24,0
27,29,09/05/2020,3,0,77,0
27,39,09/05/2020,6,0,141,2
27,49,09/05/2020,17,2,246,5
27,59,09/05/2020,67,15,364,19
27,69,09/05/2020,151,34,475,78
27,79,09/05/2020,231,48,571,188
27,89,09/05/2020,337,11,628,416
27,90,09/05/2020,188,1,235,211
28,0,09/05/2020,529,58,1205,370
28,9,09/05/2020,0,0,3,0
28,19,09/05/2020,0,0,6,0
28,29,09/05/2020,2,0,42,0
28,39,09/05/2020,5,0,86,2
28,49,09/05/2020,12,3,128,10
28,59,09/05/2020,38,12,204,14
28,69,09/05/2020,87,18,235,54
28,79,09/05/2020,114,17,235,80
28,89,09/05/2020,167,8,195,143
28,90,09/05/2020,104,0,65,67
